uni_type_label,province,subject_combination,score,tuition_fee,certification_name,certification_score,certification_score_equivalence,conduct_grade_10,conduct_grade_11,conduct_grade_12,academic_performance_grade_10,academic_performance_grade_11,academic_performance_grade_12,major_code,admission_code,y_base,score_final,is_base_row
1,TP. Hồ Chí Minh,A00,"26,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340411THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,A01,"26,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340412THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D01,"26,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340413THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D07,"26,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340414THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,VNUHCM,860,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_02ĐGNL,860,860,TRUE
1,TP. Hồ Chí Minh,A00,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_02THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,A01,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_02THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D01,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_02THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D07,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_02THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,835,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_01ĐGNL,835,835,TRUE
1,TP. Hồ Chí Minh,A00,"25,4",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_01THPTQG,"25,4","25,4",TRUE
1,TP. Hồ Chí Minh,A01,"25,4",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_01THPTQG,"25,4","25,4",TRUE
1,TP. Hồ Chí Minh,D01,"25,4",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_01THPTQG,"25,4","25,4",TRUE
1,TP. Hồ Chí Minh,D07,"25,4",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340301_01THPTQG,"25,4","25,4",TRUE
1,TP. Hồ Chí Minh,VNUHCM,950,35000000,0,0,0,10,10,10,10,10,10,746,KSA7460108_01ĐGNL,950,950,TRUE
1,TP. Hồ Chí Minh,A00,"26,3",35000000,0,0,0,10,10,10,10,10,10,746,KSA7460108_01THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,A01,"26,3",35000000,0,0,0,10,10,10,10,10,10,746,KSA7460108_01THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,D01,"26,3",35000000,0,0,0,10,10,10,10,10,10,746,KSA7460108_01THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,D07,"26,3",35000000,0,0,0,10,10,10,10,10,10,746,KSA7460108_01THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,VNUHCM,900,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480101ĐGNL,900,900,TRUE
1,TP. Hồ Chí Minh,A00,25,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480101THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,A01,25,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480101THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D01,25,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480101THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D07,25,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480101THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,VNUHCM,930,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340302ĐGNL,930,930,TRUE
1,TP. Hồ Chí Minh,A00,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340302THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,A01,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340302THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,D01,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340302THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,D07,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340302THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,A00,"24,7",35000000,0,0,0,10,10,10,10,10,10,758,KSA7580104THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,A01,"24,7",35000000,0,0,0,10,10,10,10,10,10,758,KSA7580104THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,D01,"24,7",35000000,0,0,0,10,10,10,10,10,10,758,KSA7580104THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,D07,"24,7",35000000,0,0,0,10,10,10,10,10,10,758,KSA7580104THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,VNUHCM,810,35000000,0,0,0,10,10,10,10,10,10,762,KSA7620114ĐGNL,810,810,TRUE
1,TP. Hồ Chí Minh,A00,"25,35",35000000,0,0,0,10,10,10,10,10,10,762,KSA7620114THPTQG,"25,35","25,35",TRUE
1,TP. Hồ Chí Minh,A01,"25,35",35000000,0,0,0,10,10,10,10,10,10,762,KSA7620114THPTQG,"25,35","25,35",TRUE
1,TP. Hồ Chí Minh,D01,"25,35",35000000,0,0,0,10,10,10,10,10,10,762,KSA7620114THPTQG,"25,35","25,35",TRUE
1,TP. Hồ Chí Minh,D07,"25,35",35000000,0,0,0,10,10,10,10,10,10,762,KSA7620114THPTQG,"25,35","25,35",TRUE
1,TP. Hồ Chí Minh,VNUHCM,930,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340120ĐGNL,930,930,TRUE
1,TP. Hồ Chí Minh,A00,"26,72",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340120THPTQG,"26,72","26,72",TRUE
1,TP. Hồ Chí Minh,A01,"26,72",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340120THPTQG,"26,72","26,72",TRUE
1,TP. Hồ Chí Minh,D01,"26,72",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340120THPTQG,"26,72","26,72",TRUE
1,TP. Hồ Chí Minh,D07,"26,72",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340120THPTQG,"26,72","26,72",TRUE
1,TP. Hồ Chí Minh,VNUHCM,900,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_02ĐGNL,900,900,TRUE
1,TP. Hồ Chí Minh,A00,"26,41",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_02THPTQG,"26,41","26,41",TRUE
1,TP. Hồ Chí Minh,A01,"26,41",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_02THPTQG,"26,41","26,41",TRUE
1,TP. Hồ Chí Minh,D01,"26,41",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_02THPTQG,"26,41","26,41",TRUE
1,TP. Hồ Chí Minh,D07,"26,41",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_02THPTQG,"26,41","26,41",TRUE
1,TP. Hồ Chí Minh,VNUHCM,910,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340121ĐGNL,910,910,TRUE
1,TP. Hồ Chí Minh,A00,"26,54",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340121THPTQG,"26,54","26,54",TRUE
1,TP. Hồ Chí Minh,A01,"26,54",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340121THPTQG,"26,54","26,54",TRUE
1,TP. Hồ Chí Minh,D01,"26,54",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340121THPTQG,"26,54","26,54",TRUE
1,TP. Hồ Chí Minh,D07,"26,54",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340121THPTQG,"26,54","26,54",TRUE
1,TP. Hồ Chí Minh,VNUHCM,920,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310101ĐGNL,920,920,TRUE
1,TP. Hồ Chí Minh,A00,"26,3",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310101THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,A01,"26,3",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310101THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,D01,"26,3",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310101THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,D07,"26,3",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310101THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,VNUHCM,830,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310102ĐGNL,830,830,TRUE
1,TP. Hồ Chí Minh,A00,"24,9",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310102THPTQG,"24,9","24,9",TRUE
1,TP. Hồ Chí Minh,A01,"24,9",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310102THPTQG,"24,9","24,9",TRUE
1,TP. Hồ Chí Minh,D01,"24,9",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310102THPTQG,"24,9","24,9",TRUE
1,TP. Hồ Chí Minh,D07,"24,9",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310102THPTQG,"24,9","24,9",TRUE
1,TP. Hồ Chí Minh,VNUHCM,870,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_01ĐGNL,870,870,TRUE
1,TP. Hồ Chí Minh,A00,"26,1",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_01THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,A01,"26,1",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_01THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D01,"26,1",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_01THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D07,"26,1",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_01THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,VNUHCM,875,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480103ĐGNL,875,875,TRUE
1,TP. Hồ Chí Minh,A00,"25,43",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480103THPTQG,"25,43","25,43",TRUE
1,TP. Hồ Chí Minh,A01,"25,43",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480103THPTQG,"25,43","25,43",TRUE
1,TP. Hồ Chí Minh,D01,"25,43",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480103THPTQG,"25,43","25,43",TRUE
1,TP. Hồ Chí Minh,D07,"25,43",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480103THPTQG,"25,43","25,43",TRUE
1,TP. Hồ Chí Minh,VNUHCM,995,35000000,0,0,0,10,10,10,10,10,10,751,KSA7510605_01ĐGNL,995,995,TRUE
1,TP. Hồ Chí Minh,A00,"27,1",35000000,0,0,0,10,10,10,10,10,10,751,KSA7510605_01THPTQG,"27,1","27,1",TRUE
1,TP. Hồ Chí Minh,A01,"27,1",35000000,0,0,0,10,10,10,10,10,10,751,KSA7510605_01THPTQG,"27,1","27,1",TRUE
1,TP. Hồ Chí Minh,D01,"27,1",35000000,0,0,0,10,10,10,10,10,10,751,KSA7510605_01THPTQG,"27,1","27,1",TRUE
1,TP. Hồ Chí Minh,D07,"27,1",35000000,0,0,0,10,10,10,10,10,10,751,KSA7510605_01THPTQG,"27,1","27,1",TRUE
1,TP. Hồ Chí Minh,VNUHCM,905,35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107ĐGNL,905,905,TRUE
1,TP. Hồ Chí Minh,A00,"25,8",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,A01,"25,8",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D01,"25,8",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D96,"25,8",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,VNUHCM,905,35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107ĐGNL,905,905,TRUE
1,TP. Hồ Chí Minh,A00,"25,6",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,A01,"25,6",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,D01,"25,6",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,D96,"25,6",35000000,0,0,0,10,10,10,10,10,10,738,KSA7380107THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,VNUHCM,930,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340115ĐGNL,930,930,TRUE
1,TP. Hồ Chí Minh,A00,"26,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340115THPTQG,"26,8","26,8",TRUE
1,TP. Hồ Chí Minh,A01,"26,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340115THPTQG,"26,8","26,8",TRUE
1,TP. Hồ Chí Minh,D01,"26,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340115THPTQG,"26,8","26,8",TRUE
1,TP. Hồ Chí Minh,D07,"26,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340115THPTQG,"26,8","26,8",TRUE
1,TP. Hồ Chí Minh,VNUHCM,860,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_03ĐGNL,860,860,TRUE
1,TP. Hồ Chí Minh,A00,"25,6",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_03THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,A01,"25,6",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_03THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,D01,"25,6",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_03THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,D07,"25,6",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_03THPTQG,"25,6","25,6",TRUE
1,TP. Hồ Chí Minh,VNUHCM,810,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_02ĐGNL,810,810,TRUE
1,TP. Hồ Chí Minh,A00,25,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_02THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,A01,25,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_02THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D01,25,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_02THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D07,25,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_02THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,VNUHCM,800,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340403ĐGNL,800,800,TRUE
1,TP. Hồ Chí Minh,A00,"24,93",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340403THPTQG,"24,93","24,93",TRUE
1,TP. Hồ Chí Minh,A01,"24,93",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340403THPTQG,"24,93","24,93",TRUE
1,TP. Hồ Chí Minh,D01,"24,93",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340403THPTQG,"24,93","24,93",TRUE
1,TP. Hồ Chí Minh,D07,"24,93",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340403THPTQG,"24,93","24,93",TRUE
1,TP. Hồ Chí Minh,VNUHCM,810,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_03ĐGNL,810,810,TRUE
1,TP. Hồ Chí Minh,A00,"24,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_03THPTQG,"24,1","24,1",TRUE
1,TP. Hồ Chí Minh,A01,"24,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_03THPTQG,"24,1","24,1",TRUE
1,TP. Hồ Chí Minh,D01,"24,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_03THPTQG,"24,1","24,1",TRUE
1,TP. Hồ Chí Minh,D07,"24,1",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_03THPTQG,"24,1","24,1",TRUE
1,TP. Hồ Chí Minh,VNUHCM,820,35000000,0,0,0,10,10,10,10,10,10,781,KSA7810103ĐGNL,820,820,TRUE
1,TP. Hồ Chí Minh,A00,"25,2",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810103THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,A01,"25,2",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810103THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,D01,"25,2",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810103THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,D07,"25,2",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810103THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,VNUHCM,820,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_07ĐGNL,820,820,TRUE
1,TP. Hồ Chí Minh,A00,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_07THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,A01,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_07THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D01,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_07THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D07,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_07THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,VNUHCM,850,35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201ĐGNL,850,850,TRUE
1,TP. Hồ Chí Minh,A00,"25,5",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,A01,"25,5",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D01,"25,5",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D07,"25,5",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,830,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_01ĐGNL,830,830,TRUE
1,TP. Hồ Chí Minh,A00,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_01THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,A01,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_01THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D01,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_01THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,D07,"25,8",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340101_01THPTQG,"25,8","25,8",TRUE
1,TP. Hồ Chí Minh,VNUHCM,870,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340404ĐGNL,870,870,TRUE
1,TP. Hồ Chí Minh,A00,26,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340404THPTQG,26,26,TRUE
1,TP. Hồ Chí Minh,A01,26,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340404THPTQG,26,26,TRUE
1,TP. Hồ Chí Minh,D01,26,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340404THPTQG,26,26,TRUE
1,TP. Hồ Chí Minh,D07,26,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340404THPTQG,26,26,TRUE
1,TP. Hồ Chí Minh,VNUHCM,860,35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201_02ĐGNL,860,860,TRUE
1,TP. Hồ Chí Minh,A00,"26,1",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201_02THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,A01,"26,1",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201_02THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D01,"26,1",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201_02THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,D07,"26,1",35000000,0,0,0,10,10,10,10,10,10,781,KSA7810201_02THPTQG,"26,1","26,1",TRUE
1,TP. Hồ Chí Minh,VNUHCM,900,35000000,0,0,0,10,10,10,10,10,10,748,KSA7480107_01ĐGNL,900,900,TRUE
1,TP. Hồ Chí Minh,A00,"24,7",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480107_01THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,A01,"24,7",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480107_01THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,D01,"24,7",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480107_01THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,D07,"24,7",35000000,0,0,0,10,10,10,10,10,10,748,KSA7480107_01THPTQG,"24,7","24,7",TRUE
1,TP. Hồ Chí Minh,VNUHCM,875,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_05ĐGNL,875,875,TRUE
1,TP. Hồ Chí Minh,A00,"26,03",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_05THPTQG,"26,03","26,03",TRUE
1,TP. Hồ Chí Minh,A01,"26,03",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_05THPTQG,"26,03","26,03",TRUE
1,TP. Hồ Chí Minh,D01,"26,03",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_05THPTQG,"26,03","26,03",TRUE
1,TP. Hồ Chí Minh,D07,"26,03",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_05THPTQG,"26,03","26,03",TRUE
1,TP. Hồ Chí Minh,VNUHCM,830,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_01ĐGNL,830,830,TRUE
1,TP. Hồ Chí Minh,A00,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_01THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,A01,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_01THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D01,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_01THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,D07,"25,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_01THPTQG,"25,5","25,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,920,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340206ĐGNL,920,920,TRUE
1,TP. Hồ Chí Minh,A00,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340206THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,A01,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340206THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,D01,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340206THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,D07,"26,5",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340206THPTQG,"26,5","26,5",TRUE
1,TP. Hồ Chí Minh,VNUHCM,820,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_02ĐGNL,820,820,TRUE
1,TP. Hồ Chí Minh,A00,"24,8",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_02THPTQG,"24,8","24,8",TRUE
1,TP. Hồ Chí Minh,A01,"24,8",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_02THPTQG,"24,8","24,8",TRUE
1,TP. Hồ Chí Minh,D01,"24,8",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_02THPTQG,"24,8","24,8",TRUE
1,TP. Hồ Chí Minh,D07,"24,8",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310104_02THPTQG,"24,8","24,8",TRUE
1,TP. Hồ Chí Minh,VNUHCM,820,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_04ĐGNL,820,820,TRUE
1,TP. Hồ Chí Minh,A00,25,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_04THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,A01,25,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_04THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D01,25,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_04THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,D07,25,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_04THPTQG,25,25,TRUE
1,TP. Hồ Chí Minh,VNUHCM,880,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310107ĐGNL,880,880,TRUE
1,TP. Hồ Chí Minh,A00,"26,01",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310107THPTQG,"26,01","26,01",TRUE
1,TP. Hồ Chí Minh,A01,"26,01",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310107THPTQG,"26,01","26,01",TRUE
1,TP. Hồ Chí Minh,D01,"26,01",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310107THPTQG,"26,01","26,01",TRUE
1,TP. Hồ Chí Minh,D07,"26,01",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310107THPTQG,"26,01","26,01",TRUE
1,TP. Hồ Chí Minh,VNUHCM,820,35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_02ĐGNL,820,820,TRUE
1,TP. Hồ Chí Minh,A00,"25,2",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_02THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,A01,"25,2",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_02THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,D01,"25,2",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_02THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,D07,"25,2",35000000,0,0,0,10,10,10,10,10,10,734,KSA7340201_02THPTQG,"25,2","25,2",TRUE
1,TP. Hồ Chí Minh,VNUHCM,880,35000000,0,0,0,10,10,10,10,10,10,722,KSA7220201ĐGNL,880,880,TRUE
1,TP. Hồ Chí Minh,D01,"26,3",35000000,0,0,0,10,10,10,10,10,10,722,KSA7220201THPTQG,"26,3","26,3",TRUE
1,TP. Hồ Chí Minh,VNUHCM,880,35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_01ĐGNL,880,880,TRUE
1,TP. Hồ Chí Minh,A00,"25,72",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_01THPTQG,"25,72","25,72",TRUE
1,TP. Hồ Chí Minh,A01,"25,72",35000000,0,0,0,10,10,10,10,10,10,731,KSA7310108_01THPTQG,"25,72","25,72",TRUE
